system,reference,model,domain,metric,value
tep,history_mean,gru_s2024,regime_setpt18,grid_mean,1.0063914889343042
tep,history_mean,gru_s2024,regime_setpt18,grid_min,0.6215852756409403
tep,history_mean,gru_s2024,regime_setpt18,normalized_trapezoid,0.8361113819936752
tep,history_mean,gru_s31337,regime_setpt18,grid_mean,1.0141492101617278
tep,history_mean,gru_s31337,regime_setpt18,grid_min,0.660975822718178
tep,history_mean,gru_s31337,regime_setpt18,normalized_trapezoid,0.847417335768019
tep,history_mean,gru_s42,regime_setpt18,grid_mean,0.9428189885335008
tep,history_mean,gru_s42,regime_setpt18,grid_min,0.5556482582213204
tep,history_mean,gru_s42,regime_setpt18,normalized_trapezoid,0.7669263892187583
tep,history_mean,gru_s7,regime_setpt18,grid_mean,1.00576290194535
tep,history_mean,gru_s7,regime_setpt18,grid_min,0.6059353463643546
tep,history_mean,gru_s7,regime_setpt18,normalized_trapezoid,0.8390212311883276
tep,history_mean,mlp_s123,regime_setpt18,grid_mean,0.513582706290057
tep,history_mean,mlp_s123,regime_setpt18,grid_min,0.020805200213493875
tep,history_mean,mlp_s123,regime_setpt18,normalized_trapezoid,0.274366511120908
tep,history_mean,mlp_s2024,regime_setpt18,grid_mean,0.510491942096667
tep,history_mean,mlp_s2024,regime_setpt18,grid_min,0.02300591796416651
tep,history_mean,mlp_s2024,regime_setpt18,normalized_trapezoid,0.2746976391955723
tep,history_mean,mlp_s31337,regime_setpt18,grid_mean,0.5189427555911328
tep,history_mean,mlp_s31337,regime_setpt18,grid_min,0.02102811163847516
tep,history_mean,mlp_s31337,regime_setpt18,normalized_trapezoid,0.2771418153977181
tep,history_mean,mlp_s42,regime_setpt18,grid_mean,0.5078483901067441
tep,history_mean,mlp_s42,regime_setpt18,grid_min,0.020405367977626723
tep,history_mean,mlp_s42,regime_setpt18,normalized_trapezoid,0.2712906486369275
tep,history_mean,mlp_s7,regime_setpt18,grid_mean,0.5079466573483223
tep,history_mean,mlp_s7,regime_setpt18,grid_min,0.022122427550611865
tep,history_mean,mlp_s7,regime_setpt18,normalized_trapezoid,0.2726377098546694
tep,history_mean,ridge,regime_setpt18,grid_mean,0.5171961500422113
tep,history_mean,ridge,regime_setpt18,grid_min,0.019384674225136785
tep,history_mean,ridge,regime_setpt18,normalized_trapezoid,0.27488686594093314
tep,drift,gru_s123,regime_setpt18,grid_mean,1.75630721208877
tep,drift,gru_s123,regime_setpt18,grid_min,1.1212288492394284
tep,drift,gru_s123,regime_setpt18,normalized_trapezoid,1.4587764840386486
tep,drift,gru_s2024,regime_setpt18,grid_mean,1.7756828452465374
tep,drift,gru_s2024,regime_setpt18,grid_min,1.0553077870588417
tep,drift,gru_s2024,regime_setpt18,normalized_trapezoid,1.4747304530434304
tep,drift,gru_s31337,regime_setpt18,grid_mean,1.787128259536469
tep,drift,gru_s31337,regime_setpt18,grid_min,1.1647639067479
tep,drift,gru_s31337,regime_setpt18,normalized_trapezoid,1.492428719076372
tep,drift,gru_s42,regime_setpt18,grid_mean,1.6627066807134485
tep,drift,gru_s42,regime_setpt18,grid_min,0.9433620079915868
tep,drift,gru_s42,regime_setpt18,normalized_trapezoid,1.3518627377561496
tep,drift,gru_s7,regime_setpt18,grid_mean,1.774409821304714
tep,drift,gru_s7,regime_setpt18,grid_min,1.0287378329757575
tep,drift,gru_s7,regime_setpt18,normalized_trapezoid,1.4796892002283295
tep,drift,mlp_s123,regime_setpt18,grid_mean,0.9060372885538315
tep,drift,mlp_s123,regime_setpt18,grid_min,0.03778584274634186
tep,drift,mlp_s123,regime_setpt18,normalized_trapezoid,0.483629938142793
tep,drift,mlp_s2024,regime_setpt18,grid_mean,0.9004927494784976
tep,drift,mlp_s2024,regime_setpt18,grid_min,0.04178272689081964
tep,drift,mlp_s2024,regime_setpt18,normalized_trapezoid,0.48412620219643265
tep,drift,mlp_s31337,regime_setpt18,grid_mean,0.9155003430560961
tep,drift,mlp_s31337,regime_setpt18,grid_min,0.03819068845627369
tep,drift,mlp_s31337,regime_setpt18,normalized_trapezoid,0.48852892876826237
tep,drift,mlp_s42,regime_setpt18,grid_mean,0.8959173344197628
tep,drift,mlp_s42,regime_setpt18,grid_min,0.03705967823774003
tep,drift,mlp_s42,regime_setpt18,normalized_trapezoid,0.4782042820882225
tep,drift,mlp_s7,regime_setpt18,grid_mean,0.8960359987785788
tep,drift,mlp_s7,regime_setpt18,grid_min,0.0401781554619504
tep,drift,mlp_s7,regime_setpt18,normalized_trapezoid,0.48052704636075094
tep,drift,ridge,regime_setpt18,grid_mean,0.9124798960130001
tep,drift,ridge,regime_setpt18,grid_min,0.03520592181011652
tep,drift,ridge,regime_setpt18,normalized_trapezoid,0.4846118914172107
tep,ar1,gru_s123,regime_setpt18,grid_mean,17.432530366087164
tep,ar1,gru_s123,regime_setpt18,grid_min,1.6242699319820433
tep,ar1,gru_s123,regime_setpt18,normalized_trapezoid,20.121256711837866
tep,ar1,gru_s2024,regime_setpt18,grid_mean,18.25784971510952
tep,ar1,gru_s2024,regime_setpt18,grid_min,1.6262940841535536
tep,ar1,gru_s2024,regime_setpt18,normalized_trapezoid,20.887934203263587
tep,ar1,gru_s31337,regime_setpt18,grid_mean,17.922054696191992
tep,ar1,gru_s31337,regime_setpt18,grid_min,1.625931658530822
tep,ar1,gru_s31337,regime_setpt18,normalized_trapezoid,20.677245277786454
tep,ar1,gru_s42,regime_setpt18,grid_mean,15.761868839274223
tep,ar1,gru_s42,regime_setpt18,grid_min,1.6286451669735518
tep,ar1,gru_s42,regime_setpt18,normalized_trapezoid,18.203604457831187
tep,ar1,gru_s7,regime_setpt18,grid_mean,18.13145873996539
tep,ar1,gru_s7,regime_setpt18,grid_min,1.63293292992629
tep,ar1,gru_s7,regime_setpt18,normalized_trapezoid,20.923869877654322
tep,ar1,mlp_s123,regime_setpt18,grid_mean,1.17024265646097
tep,ar1,mlp_s123,regime_setpt18,grid_min,1.0293069985377172
tep,ar1,mlp_s123,regime_setpt18,normalized_trapezoid,1.101504451364038
tep,ar1,mlp_s2024,regime_setpt18,grid_mean,1.2478296319730804
tep,ar1,mlp_s2024,regime_setpt18,grid_min,1.1381843061016381
tep,ar1,mlp_s2024,regime_setpt18,normalized_trapezoid,1.1954823658436338
tep,ar1,mlp_s31337,regime_setpt18,grid_mean,1.1795833112417131
tep,ar1,mlp_s31337,regime_setpt18,grid_min,1.0387861808454382
tep,ar1,mlp_s31337,regime_setpt18,normalized_trapezoid,1.1093905560536141
tep,ar1,mlp_s42,regime_setpt18,grid_mean,1.1553949264281047
tep,ar1,mlp_s42,regime_setpt18,grid_min,1.0095258806250849
tep,ar1,mlp_s42,regime_setpt18,normalized_trapezoid,1.0873489435815513
tep,ar1,mlp_s7,regime_setpt18,grid_mean,1.2124700059808502
tep,ar1,mlp_s7,regime_setpt18,grid_min,1.094474903813696
tep,ar1,mlp_s7,regime_setpt18,normalized_trapezoid,1.1547949894288312
tep,ar1,ridge,regime_setpt18,grid_mean,1.1189945591474142
tep,ar1,ridge,regime_setpt18,grid_min,0.957025181266143
tep,ar1,ridge,regime_setpt18,normalized_trapezoid,1.0383999829777455
