system,reference,model,domain,severity,skill,ci_low,ci_high,reference_loss,model_loss,n_valid
tep,ar1,gru_s2024,process_idv1,2.0,1.3013960575007457,1.2499598309073119,1.3566394525703438,1.8221569246046763,1.4001555591800554,60
tep,ar1,gru_s2024,process_idv1,3.0,,,,,,8
tep,ar1,gru_s31337,process_idv1,0.0,1.625931658530822,1.5463866405142603,1.7099856276350438,1.0468256321271179,0.643831262301037,80
tep,ar1,gru_s31337,process_idv1,0.1,1.622859061165737,1.5426418695932478,1.7067155524078528,1.0480595520148226,0.6458105802866069,80
tep,ar1,gru_s31337,process_idv1,0.25,1.6085105063567502,1.5312186817372782,1.6901359997350813,1.0615918713269616,0.6599844185857696,80
tep,ar1,gru_s31337,process_idv1,0.5,1.565503928900034,1.4897563592309016,1.6478146648787335,1.115193856061471,0.7123545559192794,80
tep,ar1,gru_s31337,process_idv1,0.75,1.5084531423832113,1.4356355829571812,1.5837218665358017,1.2048819945323357,0.7987533458472151,80
tep,ar1,gru_s31337,process_idv1,1.0,1.4417059829362064,1.375110430216504,1.5100193605036878,1.3147237102861173,0.9119222128831882,79
tep,ar1,gru_s31337,process_idv1,1.5,1.3451591627084007,1.290379262297895,1.3995924616651174,1.5944603265590793,1.185332093600526,76
tep,ar1,gru_s31337,process_idv1,2.0,1.2481852619919367,1.1988619653699601,1.300372486299618,1.8221569246046763,1.4598449285459096,60
tep,ar1,gru_s31337,process_idv1,3.0,,,,,,8
tep,ar1,gru_s42,process_idv1,0.0,1.6286451669735518,1.5505776010776309,1.7139212424967771,1.0468256321271179,0.642758566049346,80
tep,ar1,gru_s42,process_idv1,0.1,1.6199989019104588,1.539808847908497,1.7033014266502098,1.0480595520148226,0.6469507792745105,80
tep,ar1,gru_s42,process_idv1,0.25,1.6009396679055914,1.5233426469369924,1.6834231990917579,1.0615918713269616,0.6631054827417547,80
tep,ar1,gru_s42,process_idv1,0.5,1.5606977071702082,1.4822329506803023,1.6425411131305627,1.115193856061471,0.7145482760293752,80
tep,ar1,gru_s42,process_idv1,0.75,1.516300360665376,1.441520490378378,1.5955196801807445,1.2048819945323357,0.7946196055797381,80
tep,ar1,gru_s42,process_idv1,1.0,1.466893724331,1.3955648045014264,1.5393813110467114,1.3147237102861173,0.8962637773133276,79
